,Unnamed: 0,datetime,city,state,country,shape,duration (seconds)
2478,64543,2004-08-11 21:30:00,guilderland,ny,us,triangle,8.0
2479,64567,2006-08-11 17:30:00,ashford hollow,ny,us,oval,10.0
2480,64653,2011-08-11 20:48:00,north massapequa,ny,us,fireball,120.0
2481,64739,1948-08-01 02:00:00,new york city (brooklyn),ny,us,circle,600.0
2482,64743,1954-08-01 12:00:00,farmingdale,ny,us,oval,1800.0
2483,64763,1963-08-01 02:00:00,amsterdam,ny,us,disk,240.0
2484,64781,1967-08-01 19:00:00,coxsackie,ny,us,circle,300.0
2485,64782,1967-08-01 19:00:00,new york city (middle village) (queens),ny,us,diamond,300.0
2486,64785,1967-08-01 21:30:00,davis park,ny,us,triangle,90.0
2487,64789,1968-08-01 19:00:00,coxsackie,ny,us,circle,60.0
2488,64843,1978-08-01 19:30:00,clifton park,ny,us,oval,60.0
2489,64852,1979-08-01 21:00:00,little falls,ny,us,fireball,1.0
2490,64892,1988-08-01 23:00:00,holbrook,ny,us,circle,300.0
2491,64943,1996-08-01 20:30:00,canandaigua,ny,us,triangle,900.0
2492,64957,1998-08-01 00:00:00,binghamton,ny,us,sphere,300.0
2493,64967,1998-08-01 22:30:00,olean,ny,us,light,1200.0
2494,64977,1999-08-01 15:00:00,cleveland,ny,us,cigar,30.0
2495,65012,2001-08-01 19:15:00,binghamton,ny,us,egg,2700.0
2496,65056,2004-08-01 02:00:00,astoria,ny,us,other,14400.0
2497,65067,2004-08-01 21:00:00,queensbury,ny,us,light,1500.0
2498,65093,2006-08-01 20:00:00,bethpage ( long island),ny,us,sphere,180.0
2499,65128,2008-08-01 21:30:00,kingston,ny,us,circle,300.0
2500,65139,2009-08-01 00:10:00,new york city,ny,us,oval,60.0
2501,65226,1947-08-12 22:00:00,saranac lake,ny,us,disk,360.0
2502,65247,1985-08-12 00:42:00,north tonawanda,ny,us,disk,60.0
2503,65253,1993-08-12 22:00:00,schuylerville,ny,us,sphere,2100.0
2504,65264,1996-08-12 13:00:00,cheektowaga,ny,us,disk,900.0
2505,65294,1999-08-12 22:30:00,bloominggrove,ny,,unknown,240.0
2506,65347,2002-08-12 22:00:00,i-90 (along),ny,,triangle,600.0
2507,65393,2005-08-12 01:00:00,montauk,ny,us,flash,10.0
2508,65441,2007-08-12 18:30:00,new york city (brooklyn),ny,us,oval,600.0
2509,65466,2009-08-12 02:00:00,new york city (queens),ny,us,oval,6.0
2510,65498,2011-08-12 03:05:00,staten island,ny,,other,2.0
2511,65517,2011-08-12 21:00:00,long island,ny,,,1200.0
2512,65529,2011-08-12 22:40:00,cheektowaga (buffalo),ny,us,light,120.0
2513,65531,2011-08-12 23:15:00,yonkers,ny,us,light,3600.0
2514,65555,2012-08-12 21:15:00,babylon,ny,us,fireball,600.0
2515,65575,2013-08-12 05:00:00,utica,ny,us,changing,7200.0
2516,65589,2013-08-12 21:30:00,massena,ny,us,triangle,2.0
2517,65599,1959-08-13 21:00:00,troy,ny,us,unknown,900.0
2518,65600,1959-08-13 22:30:00,jewett,ny,us,light,1200.0
2519,65602,1969-08-13 00:30:00,port chester,ny,us,other,2.0
2520,65620,1998-08-13 19:45:00,plainview,ny,us,light,120.0
2521,65665,2002-08-13 22:00:00,rochester,ny,us,light,600.0
2522,65667,2002-08-13 22:54:00,rochester,ny,us,light,6.0
2523,65685,2003-08-13 23:59:00,chemung,ny,us,light,5.0
2524,65686,2004-08-13 01:00:00,new york city (brooklyn),ny,us,oval,720.0
2525,65706,2006-08-13 11:00:00,petersburgh,ny,,unknown,7200.0
2526,65729,2007-08-13 23:00:00,nassau county,ny,us,unknown,3600.0
2527,65738,2008-08-13 20:35:00,seneca falls,ny,us,light,180.0
2528,65743,2009-08-13 01:30:00,hilton,ny,us,sphere,60.0
2529,65781,2010-08-13 22:45:00,pompey,ny,us,formation,120.0
2530,65790,2011-08-13 00:45:00,watertown,ny,us,unknown,240.0
2531,65807,2011-08-13 21:20:00,tonawanda,ny,us,fireball,120.0
2532,65812,2011-08-13 21:50:00,grand island,ny,,light,60.0
2533,65817,2011-08-13 22:40:00,buffalo,ny,us,fireball,240.0
2534,65864,2013-08-13 22:40:00,batavia,ny,us,light,900.0
2535,65870,1957-08-14 16:00:00,ticonderoga,ny,us,disk,15.0
2536,65938,2002-08-14 21:00:00,syracuse,ny,us,triangle,60.0
2537,65941,2003-08-14 18:30:00,roosevelt,ny,us,formation,300.0
2538,65944,2003-08-14 21:00:00,binghamton,ny,us,light,15.0
2539,65945,2003-08-14 21:00:00,new york city,ny,us,sphere,14400.0
2540,65981,2006-08-14 19:40:00,new york city (brooklyn),ny,us,rectangle,45.0
2541,65982,2006-08-14 20:52:00,walden,ny,us,circle,180.0
2542,65997,2007-08-14 23:00:00,queensbury,ny,us,circle,30.0
2543,65999,2008-08-14 00:25:00,fort drum,ny,,triangle,600.0
2544,66156,1961-08-15 19:00:00,new york city (brooklyn),ny,us,disk,30.0
2545,66165,1965-08-15 20:45:00,oneonta,ny,us,oval,600.0
2546,66173,1966-08-15 12:00:00,rochester (outside of),ny,us,other,600.0
2547,66174,1966-08-15 22:00:00,amherst,ny,us,disk,1200.0
2548,66181,1967-08-15 21:30:00,sag harbor,ny,us,sphere,60.0
2549,66196,1969-08-15 12:00:00,port jefferson,ny,us,disk,3600.0
2550,66220,1973-08-15 23:00:00,brocton,ny,us,disk,1200.0
2551,66223,1974-08-15 20:00:00,niagara falls,ny,us,triangle,120.0
2552,66236,1975-08-15 20:00:00,albion,ny,us,cigar,300.0
2553,66274,1978-08-15 21:00:00,ticonderoga,ny,us,triangle,10.0
2554,66309,1983-08-15 21:00:00,katonah,ny,us,triangle,600.0
2555,66312,1983-08-15 21:05:00,bedford hills,ny,us,chevron,600.0
2556,66318,1984-08-15 21:00:00,croton-on-hudson,ny,us,sphere,1200.0
2557,66319,1984-08-15 21:00:00,south glens falls,ny,us,cigar,300.0
2558,66321,1984-08-15 23:00:00,brewster,ny,us,chevron,1200.0
2559,66352,1988-08-15 14:00:00,walker valley(pine bush),ny,us,,3600.0
2560,66361,1988-08-15 23:00:00,buchanan,ny,us,circle,60.0
2561,66366,1990-08-15 02:30:00,sponk,ny,,unknown,120.0
2562,66435,1996-08-15 21:30:00,centerport (long island),ny,us,cross,10.0
2563,66439,1996-08-15 23:30:00,plattsburg,ny,,triangle,1800.0
2564,66450,1997-08-15 20:15:00,buffalo,ny,us,sphere,900.0
2565,66511,1999-08-15 22:55:00,east northport,ny,us,fireball,8.0
2566,66512,1999-08-15 23:00:00,montauk,ny,us,circle,900.0
2567,66569,2001-08-15 21:30:00,rockville centre,ny,us,triangle,120.0
2568,66574,2001-08-15 22:00:00,lake placid (near),ny,us,fireball,15.0
2569,66594,2002-08-15 21:00:00,new york city (bronx),ny,us,circle,900.0
2570,66681,2005-08-15 23:00:00,constableville,ny,us,teardrop,120.0
2571,66682,2005-08-15 23:00:00,hamburg,ny,us,circle,120.0
2572,66733,2008-08-15 01:00:00,amherst,ny,us,other,20.0
2573,66753,2009-08-15 09:32:00,new york city (staten island),ny,us,fireball,240.0
2574,66765,2009-08-15 22:00:00,bainbridge,ny,us,triangle,300.0
2575,66799,2011-08-15 00:00:00,hunt,ny,us,triangle,1800.0
2576,66808,2011-08-15 17:00:00,hamburg,ny,us,other,20.0
2577,66834,2012-08-15 21:40:00,buffalo (ne of),ny,us,light,180.0
2578,66853,2013-08-15 17:00:00,watervliet,ny,us,circle,1200.0
2579,66924,2001-08-16 21:00:00,lowville,ny,us,oval,180.0
2580,67009,2007-08-16 19:44:00,lindenhurst,ny,us,light,5.0
2581,67012,2007-08-16 22:13:00,wantagh,ny,us,other,2.0
2582,67013,2007-08-16 22:50:00,new york city (brooklyn),ny,us,fireball,3.0
2583,67017,2008-08-16 05:45:00,newark valley,ny,us,light,600.0
2584,67030,2009-08-16 21:30:00,franklin,ny,us,changing,10800.0
2585,67031,2009-08-16 21:30:00,franklin,ny,us,changing,7200.0
2586,67037,2010-08-16 20:15:00,circleville,ny,us,light,60.0
2587,67053,2011-08-16 18:00:00,west seneca,ny,,fireball,120.0
2588,67070,2012-08-16 21:00:00,woodstock,ny,us,fireball,300.0
2589,67093,2013-08-16 22:00:00,syracuse,ny,us,other,300.0
2590,67142,1998-08-17 22:30:00,darien,ny,us,triangle,5.0
2591,67251,2008-08-17 23:00:00,walden- newburg,ny,,circle,60.0
2592,67283,2011-08-17 21:00:00,port jefferson station,ny,us,circle,180.0
2593,67335,2013-08-17 21:00:00,sag harbor,ny,us,circle,1800.0
2594,67364,1982-08-18 21:00:00,liverpool (suburb of syracuse),ny,us,triangle,300.0
2595,67439,2004-08-18 14:00:00,whitesboro,ny,us,light,240.0
2596,67446,2004-08-18 23:00:00,cairo,ny,us,circle,300.0
2597,67465,2006-08-18 23:00:00,white plains,ny,us,flash,2.0
2598,67472,2007-08-18 04:40:00,mastic beach,ny,us,light,60.0
2599,67477,2007-08-18 21:45:00,westport/port henry (between),ny,,disk,300.0
2600,67515,2010-08-18 23:00:00,scotchtown,ny,us,unknown,5.0
2601,67540,2012-08-18 20:25:00,rome,ny,us,circle,420.0
2602,67544,2012-08-18 20:50:00,lindenhurst,ny,us,fireball,180.0
2603,67547,2012-08-18 21:00:00,binghamton,ny,us,unknown,120.0
2604,67548,2012-08-18 21:00:00,cambridge,ny,us,light,1200.0
2605,67572,2012-08-18 22:00:00,new york city (manhattan),ny,us,sphere,240.0
2606,67608,2013-08-18 21:15:00,lake george (just north of),ny,us,light,30.0
2607,67643,2000-08-19 18:45:00,west seneca,ny,,egg,300.0
2608,67675,2003-08-19 02:00:00,new york city,ny,us,circle,30.0
2609,67713,2004-08-19 22:30:00,east amherst,ny,us,disk,900.0
2610,67726,2005-08-19 23:00:00,hubbardsville,ny,us,light,300.0
2611,67755,2007-08-19 20:05:00,gansevoort,ny,us,unknown,240.0
2612,67786,2009-08-19 19:50:00,perryville,ny,us,triangle,30.0
2613,67843,2012-08-19 21:02:00,walworth,ny,us,sphere,90.0
2614,67848,2012-08-19 22:00:00,chautauqua,ny,us,fireball,240.0
2615,67849,2012-08-19 22:00:00,commack,ny,us,diamond,240.0
2616,67876,1965-08-20 20:30:00,new york city (brooklyn),ny,us,cylinder,120.0
2617,67877,1965-08-20 20:30:00,new york city (brooklyn),ny,us,cylinder,120.0
2618,67894,1975-08-20 16:30:00,brewster,ny,us,cylinder,5.0
2619,67902,1980-08-20 01:00:00,edwards,ny,us,chevron,1800.0
2620,67911,1985-08-20 22:00:00,friendship,ny,us,rectangle,300.0
2621,67917,1987-08-20 20:00:00,hastings on hudson,ny,,triangle,10.0
2622,67983,2000-08-20 22:30:00,maybrook,ny,us,other,120.0
2623,67984,2000-08-20 22:30:00,middletown,ny,us,other,300.0
2624,67985,2000-08-20 23:00:00,new york city (brooklyn),ny,us,light,120.0
2625,67986,2000-08-20 23:00:00,new york city (brooklyn),ny,us,light,120.0
2626,68002,2001-08-20 22:30:00,mastic (long island),ny,us,circle,900.0
2627,68033,2003-08-20 22:00:00,manlius,ny,us,circle,5.0
2628,68045,2004-08-20 15:00:00,peekskill,ny,us,changing,60.0
2629,68057,2004-08-20 22:00:00,new york city (staten island),ny,us,oval,900.0
2630,68083,2006-08-20 00:00:00,new york city (bronx),ny,us,circle,900.0
2631,68098,2006-08-20 23:00:00,hamlin,ny,us,unknown,10.0
2632,68101,2007-08-20 01:15:00,lagrange,ny,us,diamond,300.0
2633,68119,2007-08-20 23:43:00,greece,ny,us,cylinder,3600.0
2634,68151,2010-08-20 01:00:00,alexandria,ny,,sphere,1800.0
2635,68162,2011-08-20 01:00:00,prattesville,ny,,triangle,3600.0
2636,68171,2011-08-20 20:44:00,niles,ny,us,fireball,30.0
2637,68175,2011-08-20 21:00:00,lindenhurst,ny,us,rectangle,3600.0
2638,68213,2013-08-20 05:30:00,pine bush,ny,us,other,5.0
2639,68277,2001-08-21 00:20:00,new york city (brooklyn),ny,us,flash,120.0
2640,68291,2002-08-21 18:30:00,white plains,ny,us,disk,10.0
2641,68341,2004-08-21 22:30:00,utica,ny,us,triangle,45.0
2642,68343,2004-08-21 22:40:00,hunter,ny,us,triangle,1.3
2643,68372,2006-08-21 01:45:00,new york city (glandale/queens),ny,us,flash,1.0
2644,68402,2008-08-21 20:15:00,buffalo,ny,us,circle,1800.0
2645,68403,2008-08-21 21:30:00,cornu,ny,,triangle,1800.0
2646,68411,2009-08-21 19:00:00,freeport,ny,us,diamond,4.0
2647,68415,2009-08-21 21:40:00,new york city (brooklyn),ny,us,fireball,600.0
2648,68437,2010-08-21 22:00:00,franklin square,ny,us,fireball,1200.0
2649,68441,2011-08-21 01:30:00,henrietta,ny,us,oval,60.0
2650,68493,2013-08-21 21:40:00,new york city (brooklyn),ny,us,light,15.0
2651,68494,2013-08-21 21:40:00,new york,ny,us,rectangle,40.0
2652,68495,2013-08-21 21:50:00,rhinebeck,ny,us,fireball,1080.0
2653,68499,2013-08-21 22:30:00,new york city (brooklyn),ny,us,sphere,300.0
2654,68577,2004-08-02 12:00:00,scio,ny,us,oval,20.0
2655,68604,2007-08-02 21:15:00,pecks lake,ny,,unknown,900.0
2656,68624,2008-08-02 17:53:00,schenectady,ny,us,light,30.0
2657,68638,2008-08-02 22:40:00,oceanside,ny,us,oval,4.0
2658,68644,2009-08-02 00:25:00,skaneateles,ny,us,circle,60.0
2659,68645,2009-08-02 02:35:00,leroy,ny,,formation,45.0
2660,68662,2011-08-02 21:25:00,owego,ny,us,triangle,180.0
2661,68688,2012-08-02 21:30:00,staten island,ny,,fireball,120.0
2662,68706,2013-08-02 21:00:00,liverpool,ny,us,sphere,3600.0
2663,68733,1989-08-22 22:15:00,grahamsville,ny,us,rectangle,300.0
2664,68744,1997-08-22 10:50:00,kings park,ny,us,other,10.0
2665,68754,1999-08-22 06:00:00,syracuse,ny,us,other,1200.0
2666,68782,2002-08-22 17:00:00,bohemia,ny,us,diamond,30.0
2667,68794,2002-08-22 23:40:00,monroe,ny,us,egg,300.0
2668,68804,2003-08-22 23:30:00,ballston lake,ny,us,triangle,120.0
2669,68867,2009-08-22 00:50:00,liverpool,ny,us,light,10.0
2670,68918,2012-08-22 18:45:00,merrick,ny,us,triangle,1200.0
2671,68921,2012-08-22 20:05:00,new york city (fresh meadows; queens),ny,us,cigar,120.0
2672,68932,2013-08-22 03:00:00,slingerlands,ny,us,unknown,180.0
2673,68954,1963-08-23 22:00:00,broadalbin,ny,us,light,600.0
2674,68957,1978-08-23 19:00:00,bluepoint,ny,,disk,300.0
2675,68959,1981-08-23 03:30:00,saratoga,ny,,oval,300.0
2676,69048,2006-08-23 22:30:00,marlboro,ny,us,light,900.0
2677,69062,2007-08-23 23:00:00,little valley,ny,us,rectangle,120.0
2678,69130,2012-08-23 06:55:00,new hyde park,ny,us,fireball,10.0
2679,69132,2012-08-23 09:15:00,brentwood,ny,us,unknown,10.0
2680,69133,2012-08-23 09:40:00,rochester,ny,us,changing,300.0
2681,69180,1985-08-25 00:00:00,mechanics town (breyside camp),ny,,disk,900.0
2682,69232,2003-08-24 01:00:00,new york city (staten island),ny,us,flash,720.0
2683,69239,2003-08-24 10:15:00,oswego,ny,us,circle,45.0
2684,69302,2008-08-24 20:32:00,chappaqua,ny,us,other,300.0
2685,69304,2008-08-24 21:15:00,branchport,ny,us,fireball,60.0
2686,69320,2009-08-24 23:00:00,new york city (staten island),ny,us,light,5.0
2687,69337,2011-08-24 04:30:00,cutchogue,ny,us,triangle,300.0
2688,69342,2011-08-24 21:00:00,new york city (brooklyn),ny,us,triangle,5.0
2689,69348,2012-08-24 07:30:00,northport,ny,us,fireball,600.0
2690,69349,2012-08-24 10:15:00,syracuse,ny,us,cigar,180.0
2691,69364,2012-08-24 22:00:00,rochester,ny,us,sphere,3.0
2692,69368,2012-08-24 23:00:00,bolton landing,ny,us,circle,120.0
2693,69379,2013-08-24 20:00:00,bemus point,ny,us,circle,3600.0
2694,69380,2013-08-24 20:00:00,elmira,ny,us,sphere,180.0
2695,69396,2013-08-24 21:00:00,new york city (bronx),ny,us,circle,1200.0
2696,69397,2013-08-24 21:00:00,new york city (bronx),ny,us,other,180.0
2697,69401,2013-08-24 21:15:00,guilderland,ny,us,sphere,180.0
2698,69440,1994-08-25 11:45:00,new york city,ny,us,egg,300.0
2699,69441,1994-08-25 12:00:00,new york city,ny,us,egg,60.0
2700,69446,1995-08-25 00:30:00,cheektowaga (near),ny,us,unknown,6.0
2701,69450,1995-08-25 00:40:00,monticello,ny,us,,6.0
2702,69451,1995-08-25 00:40:00,monticello,ny,us,circle,5.0
2703,69458,1995-08-25 09:15:00,olean,ny,us,triangle,300.0
2704,69487,2001-08-25 05:20:00,bayside,ny,us,unknown,120.0
2705,69545,2005-08-25 22:00:00,brookhaven,ny,us,sphere,3.0
2706,69569,2008-08-25 09:30:00,new york city (bronx),ny,us,changing,7200.0
2707,69571,2008-08-25 18:00:00,johnson city,ny,us,other,1200.0
2708,69575,2008-08-25 22:30:00,athens,ny,us,teardrop,3600.0
2709,69615,2011-08-25 08:25:00,herkimer,ny,us,light,300.0
2710,69616,2011-08-25 08:25:00,herkimer,ny,us,light,300.0
2711,69620,2011-08-25 16:00:00,north woodmere,ny,us,unknown,4.0
2712,69631,2011-08-25 21:30:00,wellesley island,ny,,circle,120.0
2713,69644,2012-08-25 20:00:00,fowler,ny,us,sphere,600.0
2714,69647,2012-08-25 21:00:00,cortland,ny,us,fireball,600.0
2715,69650,2012-08-25 21:00:00,greece,ny,us,sphere,90.0
2716,69663,2012-08-25 21:45:00,hauppauge,ny,us,fireball,60.0
2717,69679,2013-08-25 00:01:00,lockport,ny,us,fireball,180.0
2718,69689,2013-08-25 19:50:00,syracuse,ny,us,changing,120.0
2719,69781,2005-08-26 13:00:00,chestertown,ny,us,cigar,120.0
2720,69790,2006-08-26 21:00:00,rodman,ny,us,light,15.0
2721,69808,2007-08-26 20:40:00,victor,ny,us,flash,2.0
2722,69814,2008-08-26 16:30:00,johnson city,ny,us,cigar,20.0
2723,69818,2008-08-26 21:15:00,rochester,ny,us,formation,5.0
2724,69850,2011-08-26 11:56:00,fairport,ny,us,fireball,45.0
2725,69861,2011-08-26 22:30:00,buffalo/freedom,ny,,other,180.0
2726,69865,2012-08-26 00:00:00,syracuse,ny,us,circle,600.0
2727,69876,2012-08-26 18:00:00,lake george,ny,us,other,30.0
2728,69888,2012-08-26 21:00:00,syracuse,ny,us,fireball,300.0
2729,69892,2012-08-26 23:30:00,sag harbor,ny,us,fireball,5.0
2730,69919,1999-08-27 19:00:00,newburgh (near),ny,us,triangle,120.0
2731,69962,2004-08-27 15:00:00,celoron,ny,us,triangle,8.0
2732,69983,2005-08-27 23:00:00,lindenhurst,ny,us,changing,60.0
2733,70040,2009-08-27 22:00:00,niagara falls,ny,us,cigar,1200.0
2734,70057,2010-08-27 20:55:00,binghamton,ny,us,light,180.0
2735,70065,2010-08-27 23:30:00,harriman state park,ny,,light,4.0
2736,70071,2011-08-27 07:30:00,utica,ny,us,diamond,60.0
2737,70079,2011-08-27 20:45:00,lockport,ny,us,light,120.0
2738,70097,2012-08-27 06:10:00,lancaster,ny,us,teardrop,4.0
2739,70118,2013-08-27 20:50:00,new york city (queens; fresh meadows),ny,us,fireball,1200.0
2740,70135,1991-08-28 00:30:00,canandaigua,ny,us,sphere,900.0
2741,70150,1998-08-28 19:00:00,west islip,ny,us,other,300.0
2742,70157,1999-08-28 11:45:00,new york city (staten island),ny,us,sphere,60.0
2743,70162,1999-08-28 22:00:00,new york city (bronx),ny,us,circle,20.0
2744,70210,2003-08-28 23:00:00,new york city (brooklyn),ny,us,teardrop,120.0
2745,70224,2005-08-28 19:40:00,so. farmingdale,ny,,oval,1800.0
2746,70240,2007-08-28 13:25:00,yaphank,ny,us,egg,240.0
2747,70249,2007-08-28 22:00:00,wappingers falls,ny,us,oval,4.0
2748,70252,2008-08-28 06:38:00,apalachin,ny,us,oval,15.0
2749,70265,2009-08-28 15:26:00,albany,ny,us,disk,30.0
2750,70281,2010-08-28 18:10:00,ardsley,ny,us,oval,180.0
2751,70287,2010-08-28 20:30:00,ardsley,ny,us,rectangle,60.0
2752,70294,2010-08-28 21:30:00,valatie,ny,us,light,30.0
2753,70300,2010-08-28 22:30:00,rochester,ny,us,fireball,600.0
2754,70302,2010-08-28 23:30:00,ardsley,ny,us,other,30.0
2755,70307,2011-08-28 14:27:00,nissequogue,ny,us,sphere,180.0
2756,70315,2011-08-28 21:00:00,tonawanda,ny,us,circle,1200.0
2757,70350,2013-08-28 22:30:00,auburn,ny,us,formation,180.0
2758,70408,2004-08-29 13:30:00,new york city,ny,us,triangle,180.0
2759,70409,2004-08-29 15:15:00,new york city (brooklyn),ny,us,circle,180.0
2760,70436,2007-08-29 21:00:00,carle place,ny,us,oval,1800.0
2761,70437,2007-08-29 21:00:00,carle place,ny,us,oval,1800.0
2762,70444,2008-08-29 20:30:00,clay,ny,us,triangle,900.0
2763,70457,2009-08-29 16:00:00,new york city (brooklyn),ny,us,other,300.0
2764,70478,2010-08-29 16:00:00,irondequoit,ny,us,cylinder,40.0
2765,70481,2010-08-29 21:00:00,cutchogue,ny,us,unknown,3600.0
2766,70510,2012-08-29 00:00:00,rochester,ny,us,light,300.0
2767,70514,2012-08-29 12:00:00,new york city (bronx),ny,us,egg,600.0
2768,70523,2012-08-29 21:40:00,clarence,ny,us,oval,60.0
2769,70545,1966-08-30 17:30:00,rochester,ny,us,disk,15.0
2770,70568,1999-08-30 22:30:00,raquette lake&#44 adirondack mts.,ny,,light,900.0
2771,70569,1999-08-30 22:30:00,raquette lake  (golden beach campground),ny,us,light,3600.0
2772,70593,2002-08-30 22:15:00,holland,ny,us,circle,1800.0
2773,70598,2003-08-30 00:15:00,merrick,ny,us,other,2700.0
2774,70684,2008-08-30 19:40:00,williamsville,ny,us,other,300.0
2775,70690,2008-08-30 22:30:00,oriskany falls,ny,us,fireball,300.0
2776,70701,2009-08-30 22:25:00,greenville,ny,us,circle,600.0
2777,70706,2010-08-30 01:30:00,mountaindale,ny,,circle,7200.0
2778,70725,2011-08-30 20:00:00,blue point,ny,us,fireball,300.0
2779,70730,2011-08-30 20:44:00,yonkers,ny,us,light,20.0
2780,70735,2011-08-30 22:16:00,lysander,ny,us,other,600.0
2781,70769,2013-08-30 20:30:00,east aurora,ny,us,formation,300.0
2782,70807,1999-08-31 23:00:00,hunter,ny,us,triangle,600.0
2783,70837,2003-08-31 20:11:00,west sayville,ny,us,light,5.0
2784,70850,2003-08-31 22:35:00,dansville,ny,us,fireball,120.0
2785,70861,2004-08-31 20:00:00,herkimer,ny,us,other,2400.0
2786,70865,2004-08-31 20:30:00,verona,ny,us,other,900.0
2787,70869,2004-08-31 20:45:00,malden bridge,ny,us,disk,1800.0
2788,70878,2004-08-31 21:00:00,aquebogue,ny,us,other,1500.0
2789,70882,2004-08-31 21:00:00,endwell,ny,us,other,900.0
2790,70887,2004-08-31 21:00:00,new york city,ny,us,light,1200.0
2791,70890,2004-08-31 21:00:00,romulus,ny,us,cone,480.0
2792,70897,2004-08-31 21:15:00,au sable forks,ny,us,other,1500.0
2793,70909,2005-08-31 22:45:00,fairport,ny,us,light,930.0
2794,70934,2008-08-31 02:25:00,lindenhurst,ny,us,light,5.0
2795,70940,2008-08-31 20:50:00,bohemia,ny,us,triangle,2.0
2796,70947,2008-08-31 22:15:00,new york city (brooklyn),ny,us,,120.0
2797,70949,2008-08-31 23:15:00,montauk (town of east hampton),ny,us,circle,300.0
2798,70965,2010-08-31 22:00:00,new york city (queens),ny,us,light,180.0
2799,70975,2011-08-31 20:30:00,mount sinai,ny,us,other,20.0
2800,70977,2011-08-31 21:05:00,montauk,ny,us,fireball,180.0
2801,70985,2011-08-31 22:00:00,montauk,ny,us,fireball,45.0
2802,71007,2012-08-31 23:30:00,amsterdam,ny,us,unknown,900.0
2803,71020,2013-08-31 20:20:00,lake grove,ny,us,fireball,30.0
2804,71029,2013-08-31 21:00:00,smithtown,ny,us,triangle,300.0
2805,71042,2013-08-31 22:14:00,kingston,ny,us,other,300.0
2806,71044,2013-08-31 22:20:00,phoenix,ny,us,circle,240.0
2807,71162,2007-08-03 21:30:00,buffalo,ny,us,circle,300.0
2808,71178,2008-08-03 22:00:00,long beach,ny,us,oval,4.0
2809,71229,2012-08-03 01:00:00,farmington,ny,us,unknown,120.0
2810,71244,2012-08-03 22:30:00,binghamton,ny,us,fireball,90.0
2811,71255,2013-08-03 04:00:00,suffolk,ny,,unknown,2.0
2812,71256,2013-08-03 04:05:00,deer park,ny,us,light,5.0
2813,71263,2013-08-03 21:15:00,voorheesville,ny,us,circle,30.0
2814,71269,2013-08-03 21:30:00,new york city (bronx),ny,us,fireball,120.0
2815,71322,2000-08-04 22:00:00,tupper lake,ny,us,cigar,1800.0
2816,71353,2003-08-04 22:00:00,bloomfield,ny,us,other,7200.0
2817,71363,2005-08-04 01:30:00,flushing,ny,us,light,109800.0
2818,71401,2007-08-04 21:39:00,brockport,ny,us,light,30.0
2819,71403,2007-08-04 22:00:00,rochester,ny,us,circle,240.0
2820,71417,2008-08-04 21:45:00,westchester county,ny,us,light,180.0
2821,71485,2012-08-04 21:35:00,new rochelle,ny,us,fireball,1200.0
2822,71487,2012-08-04 22:00:00,carlton,ny,us,formation,600.0
2823,71496,2012-08-04 23:00:00,hamlin beach state park,ny,,oval,3600.0
2824,71501,2013-08-04 00:10:00,riverhead,ny,us,fireball,480.0
2825,71516,2013-08-04 21:05:00,lake george,ny,us,circle,240.0
2826,71517,2013-08-04 21:07:00,lake george village,ny,,sphere,180.0
2827,71541,1982-08-05 20:30:00,rome,ny,us,cigar,180.0
2828,71548,1992-08-05 23:00:00,wilmington,ny,us,triangle,10.0
2829,71578,2001-08-05 03:00:00,new york city,ny,us,light,600.0
2830,71615,2005-08-05 00:37:00,corfu,ny,us,light,180.0
2831,71621,2005-08-05 21:35:00,atwell,ny,us,cigar,1800.0
2832,71687,2009-08-05 23:30:00,allegany (near),ny,us,disk,1200.0
2833,71869,2006-08-06 20:00:00,binghamton,ny,us,other,120.0
2834,71904,2010-08-06 18:00:00,south cairo,ny,us,triangle,120.0
2835,71926,2011-08-06 21:30:00,oakdale,ny,us,fireball,900.0
2836,71940,2012-08-06 00:55:00,new york city (brooklyn),ny,us,light,180.0
2837,71945,2012-08-06 05:00:00,phoenix/fulton,ny,,flash,10.0
2838,71954,2012-08-06 21:00:00,fishkill,ny,us,light,600.0
2839,71982,2013-08-06 21:00:00,hartford,ny,us,light,600.0
2840,72020,1994-08-07 22:00:00,new york city (staten island),ny,us,oval,120.0
2841,72029,1997-08-07 17:07:00,new york city,ny,us,other,2.0
2842,72039,1999-08-07 17:00:00,new york city (manhattan),ny,us,triangle,300.0
2843,72046,2000-08-07 22:10:00,malone,ny,us,circle,30.0
2844,72075,2003-08-07 21:20:00,endicott,ny,us,unknown,30.0
2845,72091,2004-08-07 13:30:00,new york city (brooklyn),ny,us,disk,1800.0
2846,72093,2004-08-07 18:30:00,west hampton,ny,us,light,600.0
2847,72100,2005-08-07 10:05:00,elmsford,ny,us,triangle,300.0
2848,72102,2005-08-07 18:00:00,ridgewood (new york city&#44 queens),ny,us,other,1800.0
2849,72133,2008-08-07 22:15:00,waverly,ny,us,light,2700.0
2850,72155,2010-08-07 20:20:00,baiting h,ny,,disk,120.0
2851,72156,2010-08-07 20:45:00,cooperstown,ny,us,fireball,180.0
2852,72157,2010-08-07 21:00:00,south cairo,ny,us,light,180.0
2853,72202,2012-08-07 21:15:00,ulster heights,ny,us,circle,300.0
2854,72272,1967-08-08 11:00:00,babylon,ny,us,circle,120.0
2855,72298,1989-08-08 20:00:00,chappaqua,ny,us,cylinder,120.0
