Unnamed: 0.1,Unnamed: 0,datetime,city,state,country,shape,duration (seconds),year,month,day,hour,min,sec
2275,59514.0,2011-07-24 09:15:00,colonie,ny,us,oval,180.0,2011,07,24,9,9,180.0
2276,59519.0,2011-07-24 20:57:00,east islip,ny,us,circle,600.0,2011,07,24,20,20,600.0
2315,60214.0,2011-07-27 01:00:00,east setauket,ny,us,circle,120.0,2011,07,27,1,1,120.0
2316,60219.0,2011-07-27 04:54:00,coram,ny,us,light,180.0,2011,07,27,4,4,180.0
2331,60665.0,2011-07-29 22:15:00,utica,ny,us,circle,300.0,2011,07,29,22,22,300.0
2343,60904.0,2011-07-30 21:00:00,new york city (staten island),ny,us,fireball,60.0,2011,07,30,21,21,60.0
2344,60912.0,2011-07-30 22:00:00,cassadaga,ny,us,fireball,420.0,2011,07,30,22,22,420.0
2345,60919.0,2011-07-30 22:05:00,port jeff station,ny,,fireball,300.0,2011,07,30,22,22,300.0
2356,61146.0,2011-07-31 01:25:00,goodyear lake,ny,,cigar,600.0,2011,07,31,1,1,600.0
2660,68662.0,2011-08-02 21:25:00,owego,ny,us,triangle,180.0,2011,08,02,21,21,180.0
2835,71926.0,2011-08-06 21:30:00,oakdale,ny,us,fireball,900.0,2011,08,06,21,21,900.0
2874,72699.0,2011-08-09 01:00:00,commack/kings park,ny,,unknown,4.0,2011,08,09,1,1,4.0
2474,64379.0,2011-08-10 21:50:00,inlet,ny,us,circle,180.0,2011,08,10,21,21,180.0
2480,64653.0,2011-08-11 20:48:00,north massapequa,ny,us,fireball,120.0,2011,08,11,20,20,120.0
2510,65498.0,2011-08-12 03:05:00,staten island,ny,,other,2.0,2011,08,12,3,3,2.0
2511,65517.0,2011-08-12 21:00:00,long island,ny,,,1200.0,2011,08,12,21,21,1200.0
2512,65529.0,2011-08-12 22:40:00,cheektowaga (buffalo),ny,us,light,120.0,2011,08,12,22,22,120.0
2513,65531.0,2011-08-12 23:15:00,yonkers,ny,us,light,3600.0,2011,08,12,23,23,3600.0
2530,65790.0,2011-08-13 00:45:00,watertown,ny,us,unknown,240.0,2011,08,13,0,0,240.0
2531,65807.0,2011-08-13 21:20:00,tonawanda,ny,us,fireball,120.0,2011,08,13,21,21,120.0
2532,65812.0,2011-08-13 21:50:00,grand island,ny,,light,60.0,2011,08,13,21,21,60.0
2533,65817.0,2011-08-13 22:40:00,buffalo,ny,us,fireball,240.0,2011,08,13,22,22,240.0
2575,66799.0,2011-08-15 00:00:00,hunt,ny,us,triangle,1800.0,2011,08,15,0,0,1800.0
2576,66808.0,2011-08-15 17:00:00,hamburg,ny,us,other,20.0,2011,08,15,17,17,20.0
2587,67053.0,2011-08-16 18:00:00,west seneca,ny,,fireball,120.0,2011,08,16,18,18,120.0
2592,67283.0,2011-08-17 21:00:00,port jefferson station,ny,us,circle,180.0,2011,08,17,21,21,180.0
2635,68162.0,2011-08-20 01:00:00,prattesville,ny,,triangle,3600.0,2011,08,20,1,1,3600.0
2636,68171.0,2011-08-20 20:44:00,niles,ny,us,fireball,30.0,2011,08,20,20,20,30.0
2637,68175.0,2011-08-20 21:00:00,lindenhurst,ny,us,rectangle,3600.0,2011,08,20,21,21,3600.0
2649,68441.0,2011-08-21 01:30:00,henrietta,ny,us,oval,60.0,2011,08,21,1,1,60.0
2687,69337.0,2011-08-24 04:30:00,cutchogue,ny,us,triangle,300.0,2011,08,24,4,4,300.0
2688,69342.0,2011-08-24 21:00:00,new york city (brooklyn),ny,us,triangle,5.0,2011,08,24,21,21,5.0
2710,69616.0,2011-08-25 08:25:00,herkimer,ny,us,light,300.0,2011,08,25,8,8,300.0
2709,69615.0,2011-08-25 08:25:00,herkimer,ny,us,light,300.0,2011,08,25,8,8,300.0
2711,69620.0,2011-08-25 16:00:00,north woodmere,ny,us,unknown,4.0,2011,08,25,16,16,4.0
2712,69631.0,2011-08-25 21:30:00,wellesley island,ny,,circle,120.0,2011,08,25,21,21,120.0
2724,69850.0,2011-08-26 11:56:00,fairport,ny,us,fireball,45.0,2011,08,26,11,11,45.0
2725,69861.0,2011-08-26 22:30:00,buffalo/freedom,ny,,other,180.0,2011,08,26,22,22,180.0
2736,70071.0,2011-08-27 07:30:00,utica,ny,us,diamond,60.0,2011,08,27,7,7,60.0
2737,70079.0,2011-08-27 20:45:00,lockport,ny,us,light,120.0,2011,08,27,20,20,120.0
2755,70307.0,2011-08-28 14:27:00,nissequogue,ny,us,sphere,180.0,2011,08,28,14,14,180.0
2756,70315.0,2011-08-28 21:00:00,tonawanda,ny,us,circle,1200.0,2011,08,28,21,21,1200.0
2778,70725.0,2011-08-30 20:00:00,blue point,ny,us,fireball,300.0,2011,08,30,20,20,300.0
2779,70730.0,2011-08-30 20:44:00,yonkers,ny,us,light,20.0,2011,08,30,20,20,20.0
2780,70735.0,2011-08-30 22:16:00,lysander,ny,us,other,600.0,2011,08,30,22,22,600.0
2799,70975.0,2011-08-31 20:30:00,mount sinai,ny,us,other,20.0,2011,08,31,20,20,20.0
2800,70977.0,2011-08-31 21:05:00,montauk,ny,us,fireball,180.0,2011,08,31,21,21,180.0
2801,70985.0,2011-08-31 22:00:00,montauk,ny,us,fireball,45.0,2011,08,31,22,22,45.0
2932,73693.0,2011-09-01 18:00:00,hamburg,ny,us,cone,20.0,2011,09,01,18,18,20.0
2933,73696.0,2011-09-01 20:30:00,watertown,ny,us,rectangle,30.0,2011,09,01,20,20,30.0
2934,73705.0,2011-09-01 21:47:00,ovid,ny,us,light,300.0,2011,09,01,21,21,300.0
3069,76734.0,2011-09-02 15:00:00,syracuse,ny,us,disk,1800.0,2011,09,02,15,15,1800.0
3148,78995.0,2011-09-03 20:16:00,rochester (town of chili),ny,us,circle,4440.0,2011,09,03,20,20,4440.0
3149,79013.0,2011-09-03 22:22:00,kings park,ny,us,oval,600.0,2011,09,03,22,22,600.0
3158,79208.0,2011-09-04 00:00:00,savona,ny,us,light,3600.0,2011,09,04,0,0,3600.0
3159,79227.0,2011-09-04 22:00:00,ashford hollow,ny,us,other,30.0,2011,09,04,22,22,30.0
3188,79824.0,2011-09-07 02:02:00,nassau county,ny,us,,10.0,2011,09,07,2,2,10.0
3214,80280.0,2011-09-09 20:30:00,rochester,ny,us,circle,60.0,2011,09,09,20,20,60.0
3215,80283.0,2011-09-09 21:15:00,montauk,ny,us,cylinder,2100.0,2011,09,09,21,21,2100.0
2887,72962.0,2011-09-10 09:25:00,buffalo,ny,us,circle,180.0,2011,09,10,9,9,180.0
2888,72966.0,2011-09-10 14:30:00,williamsville,ny,us,other,15.0,2011,09,10,14,14,15.0
2889,72976.0,2011-09-10 21:00:00,tonawanda,ny,us,fireball,300.0,2011,09,10,21,21,300.0
2946,74001.0,2011-09-12 23:00:00,kennedy,ny,us,unknown,300.0,2011,09,12,23,23,300.0
2954,74227.0,2011-09-13 13:00:00,fort edward,ny,us,oval,600.0,2011,09,13,13,13,600.0
3003,75188.0,2011-09-16 09:00:00,potsdam,ny,us,fireball,4.0,2011,09,16,9,9,4.0
3053,76226.0,2011-09-20 20:30:00,staten island,ny,,fireball,30.0,2011,09,20,20,20,30.0
3081,77267.0,2011-09-23 19:15:00,island park,ny,us,fireball,120.0,2011,09,23,19,19,120.0
3090,77467.0,2011-09-24 23:00:00,fairport,ny,us,formation,60.0,2011,09,24,23,23,60.0
3106,77887.0,2011-09-26 18:30:00,maine,ny,us,triangle,180.0,2011,09,26,18,18,180.0
3107,77894.0,2011-09-26 23:00:00,owego,ny,us,light,1800.0,2011,09,26,23,23,1800.0
3112,78072.0,2011-09-27 20:30:00,cheektowaga (buffalo),ny,us,fireball,60.0,2011,09,27,20,20,60.0
3117,78267.0,2011-09-28 09:52:00,tarrytown,ny,us,triangle,180.0,2011,09,28,9,9,180.0
3138,78791.0,2011-09-30 12:19:00,tyre,ny,us,cigar,45.0,2011,09,30,12,12,45.0
58,923.0,2011-10-01 00:00:00,staten island (over),ny,,unknown,600.0,2011,10,01,0,0,600.0
272,6565.0,2011-10-05 22:00:00,auburn,ny,us,triangle,120.0,2011,10,05,22,22,120.0
283,6784.0,2011-10-06 22:00:00,ghent,ny,us,light,5400.0,2011,10,06,22,22,5400.0
291,6963.0,2011-10-07 18:00:00,staten island,ny,,oval,180.0,2011,10,07,18,18,180.0
300,7142.0,2011-10-08 19:53:00,binghamton,ny,us,light,600.0,2011,10,08,19,19,600.0
301,7143.0,2011-10-08 19:55:00,binghamton,ny,us,unknown,900.0,2011,10,08,19,19,900.0
306,7352.0,2011-10-09 19:00:00,coeymans,ny,us,light,1.0,2011,10,09,19,19,1.0
307,7363.0,2011-10-09 23:00:00,staten island,ny,,other,1200.0,2011,10,09,23,23,1200.0
14,230.0,2011-10-10 00:00:00,troy,ny,us,triangle,7200.0,2011,10,10,0,0,7200.0
15,233.0,2011-10-10 10:30:00,ashville,ny,us,circle,60.0,2011,10,10,10,10,60.0
112,2227.0,2011-10-15 17:00:00,canandaigua,ny,us,circle,120.0,2011,10,15,17,17,120.0
122,2642.0,2011-10-17 21:30:00,center moriches,ny,us,triangle,300.0,2011,10,17,21,21,300.0
123,2646.0,2011-10-17 23:00:00,west walworth,ny,us,unknown,15.0,2011,10,17,23,23,15.0
148,3326.0,2011-10-20 01:00:00,jamaica,ny,us,flash,10.0,2011,10,20,1,1,10.0
177,3922.0,2011-10-22 20:00:00,centerport,ny,us,sphere,20.0,2011,10,22,20,20,20.0
186,4349.0,2011-10-24 20:00:00,west seneca,ny,,circle,1200.0,2011,10,24,20,20,1200.0
188,4356.0,2011-10-24 23:00:00,ithaca,ny,us,fireball,4.0,2011,10,24,23,23,4.0
187,4355.0,2011-10-24 23:00:00,ithaca,ny,us,fireball,4.0,2011,10,24,23,23,4.0
237,5595.0,2011-10-30 21:00:00,ronkonkoma,ny,us,light,45.0,2011,10,30,21,21,45.0
238,5596.0,2011-10-30 21:05:00,ronkonkoma,ny,us,light,45.0,2011,10,30,21,21,45.0
249,5964.0,2011-10-31 03:46:00,castleton on hudson,ny,,fireball,4.0,2011,10,31,3,3,4.0
355,8510.0,2011-11-01 20:15:00,yonkers,ny,us,diamond,600.0,2011,11,01,20,20,600.0
356,8512.0,2011-11-01 20:32:00,woodmere,ny,us,sphere,480.0,2011,11,01,20,20,480.0
357,8520.0,2011-11-01 22:30:00,washingtonville,ny,us,triangle,300.0,2011,11,01,22,22,300.0
557,14176.0,2011-11-03 17:03:00,mechanicville,ny,us,other,300.0,2011,11,03,17,17,300.0
565,14535.0,2011-11-04 04:30:00,fulton,ny,us,unknown,60.0,2011,11,04,4,4,60.0
593,15414.0,2011-11-06 05:30:00,rochester,ny,us,flash,1.0,2011,11,06,5,5,1.0
594,15420.0,2011-11-06 14:00:00,orchard park,ny,us,disk,3.0,2011,11,06,14,14,3.0
630,16193.0,2011-11-08 18:15:00,utica,ny,us,unknown,900.0,2011,11,08,18,18,900.0
338,8035.0,2011-11-11 23:23:00,albany,ny,us,circle,900.0,2011,11,11,23,23,900.0
374,8789.0,2011-11-12 19:00:00,uniondale,ny,us,circle,180.0,2011,11,12,19,19,180.0
380,8978.0,2011-11-13 09:45:00,astoria,ny,us,cross,120.0,2011,11,13,9,9,120.0
381,8979.0,2011-11-13 17:30:00,moriches bay area,ny,,sphere,45.0,2011,11,13,17,17,45.0
382,8983.0,2011-11-13 20:00:00,uniondale,ny,us,other,300.0,2011,11,13,20,20,300.0
415,9635.0,2011-11-15 21:30:00,watertown,ny,us,triangle,60.0,2011,11,15,21,21,60.0
503,12408.0,2011-11-22 19:00:00,east durham,ny,us,triangle,300.0,2011,11,22,19,19,300.0
519,12800.0,2011-11-24 18:30:00,saratoga springs,ny,us,fireball,600.0,2011,11,24,18,18,600.0
520,12802.0,2011-11-24 19:00:00,slingerlands,ny,us,circle,21600.0,2011,11,24,19,19,21600.0
527,13140.0,2011-11-26 05:15:00,lyndonville,ny,us,circle,240.0,2011,11,26,5,5,240.0
528,13151.0,2011-11-26 23:15:00,new york city (brooklyn),ny,us,circle,12.0,2011,11,26,23,23,12.0
663,17554.0,2011-12-01 00:05:00,farmingdale,ny,us,light,420.0,2011,12,01,0,0,420.0
664,17563.0,2011-12-01 12:00:00,water town (near),ny,,circle,600.0,2011,12,01,12,12,600.0
665,17580.0,2011-12-01 23:15:00,new york city (brooklyn),ny,us,other,30.0,2011,12,01,23,23,30.0
850,23638.0,2011-12-08 17:10:00,saranac lake,ny,us,sphere,30.0,2011,12,08,17,17,30.0
672,17782.0,2011-12-12 18:00:00,rochester,ny,us,fireball,3.0,2011,12,12,18,18,3.0
673,17783.0,2011-12-12 18:03:00,marathon,ny,us,fireball,5.0,2011,12,12,18,18,5.0
704,18725.0,2011-12-17 10:50:00,danby,ny,us,egg,2.0,2011,12,17,10,10,2.0
705,18734.0,2011-12-17 18:35:00,latham,ny,us,diamond,60.0,2011,12,17,18,18,60.0
708,18873.0,2011-12-18 17:50:00,suffolk,ny,,unknown,300.0,2011,12,18,17,17,300.0
709,18880.0,2011-12-18 22:05:00,hicksville,ny,us,light,10800.0,2011,12,18,22,22,10800.0
710,18885.0,2011-12-18 23:40:00,new york city (astoria; queens),ny,us,other,600.0,2011,12,18,23,23,600.0
739,20084.0,2011-12-23 18:00:00,syracuse,ny,us,sphere,2400.0,2011,12,23,18,18,2400.0
744,20315.0,2011-12-24 21:30:00,new york (long island),ny,us,fireball,900.0,2011,12,24,21,21,900.0
745,20326.0,2011-12-25 00:00:00,medford,ny,us,circle,180.0,2011,12,25,0,0,180.0
751,20556.0,2011-12-25 19:30:00,holbrook,ny,us,light,600.0,2011,12,25,19,19,600.0
752,20569.0,2011-12-25 23:00:00,wantagh,ny,us,fireball,60.0,2011,12,25,23,23,60.0
761,20766.0,2011-12-26 03:31:00,albany,ny,us,oval,3.0,2011,12,26,3,3,3.0
762,20772.0,2011-12-26 20:25:00,queensbury,ny,us,circle,180.0,2011,12,26,20,20,180.0
763,20773.0,2011-12-26 21:15:00,buffalo,ny,us,formation,10.0,2011,12,26,21,21,10.0
772,21063.0,2011-12-28 15:00:00,beacon,ny,us,diamond,40.0,2011,12,28,15,15,40.0
473,11257.0,2012-01-01 00:00:00,farmingdale,ny,us,circle,300.0,2012,01,01,0,0,300.0
474,11288.0,2012-01-01 00:25:00,new york city (brooklyn),ny,us,fireball,45.0,2012,01,01,0,0,45.0
475,11291.0,2012-01-01 00:38:00,new york city (brooklyn),ny,us,fireball,120.0,2012,01,01,0,0,120.0
477,11319.0,2012-01-01 21:00:00,hicksville,ny,us,light,30.0,2012,01,01,21,21,30.0
476,11318.0,2012-01-01 21:00:00,hicksville,ny,us,cylinder,25.0,2012,01,01,21,21,25.0
718,19195.0,2012-01-02 22:00:00,binghamton,ny,us,oval,600.0,2012,01,02,22,22,600.0
868,24413.0,2012-01-03 00:09:00,hudson falls,ny,us,sphere,180.0,2012,01,03,0,0,180.0
869,24416.0,2012-01-03 01:00:00,levittown,ny,us,unknown,10.0,2012,01,03,1,1,10.0
870,24417.0,2012-01-03 03:00:00,binghamton,ny,us,fireball,180.0,2012,01,03,3,3,180.0
875,24600.0,2012-01-04 19:30:00,selden,ny,us,diamond,900.0,2012,01,04,19,19,900.0
889,24927.0,2012-01-06 15:45:00,walden,ny,us,other,20.0,2012,01,06,15,15,20.0
890,24928.0,2012-01-06 16:20:00,new york city (queens),ny,us,fireball,15.0,2012,01,06,16,16,15.0
897,25322.0,2012-01-08 20:50:00,smithtown,ny,us,light,2.0,2012,01,08,20,20,2.0
904,25464.0,2012-01-09 01:50:00,brookhaven,ny,us,circle,60.0,2012,01,09,1,1,60.0
905,25465.0,2012-01-09 05:45:00,millbrook and pleasant valley,ny,,oval,900.0,2012,01,09,5,5,900.0
318,7589.0,2012-01-10 12:46:00,pawling,ny,us,triangle,7200.0,2012,01,10,12,12,7200.0
358,8538.0,2012-01-11 18:25:00,russell,ny,us,formation,10.0,2012,01,11,18,18,10.0
359,8539.0,2012-01-11 18:30:00,saranac lake,ny,us,formation,10.0,2012,01,11,18,18,10.0
360,8561.0,2012-01-11 22:00:00,hogansburg,ny,us,fireball,300.0,2012,01,11,22,22,300.0
362,8563.0,2012-01-11 22:00:00,west bangor,ny,us,unknown,240.0,2012,01,11,22,22,240.0
361,8562.0,2012-01-11 22:00:00,hopkinton,ny,us,fireball,120.0,2012,01,11,22,22,120.0
558,14212.0,2012-01-13 18:30:00,malone,ny,us,unknown,30.0,2012,01,13,18,18,30.0
578,15095.0,2012-01-15 19:00:00,mahopac,ny,us,light,60.0,2012,01,15,19,19,60.0
631,16214.0,2012-01-18 17:00:00,brasher falls,ny,us,light,45.0,2012,01,18,17,17,45.0
632,16222.0,2012-01-18 18:30:00,malone,ny,us,light,2.0,2012,01,18,18,18,2.0
646,16811.0,2012-01-20 05:00:00,hunter,ny,us,rectangle,60.0,2012,01,20,5,5,60.0
647,16813.0,2012-01-20 05:54:00,tonawanda,ny,us,other,600.0,2012,01,20,5,5,600.0
799,22089.0,2012-01-23 07:50:00,bath,ny,us,light,900.0,2012,01,23,7,7,900.0
837,23334.0,2012-01-27 01:30:00,lackawanna,ny,us,unknown,1200.0,2012,01,27,1,1,1200.0
851,23677.0,2012-01-28 22:00:00,lafayette,ny,us,teardrop,4.0,2012,01,28,22,22,4.0
862,24241.0,2012-01-31 17:55:00,ronkonkoma,ny,us,flash,4.0,2012,01,31,17,17,4.0
863,24242.0,2012-01-31 18:25:00,mastic,ny,us,circle,5.0,2012,01,31,18,18,5.0
989,27940.0,2012-02-02 05:35:00,rotterdam,ny,us,triangle,45.0,2012,02,02,5,5,45.0
990,27945.0,2012-02-02 20:15:00,henderson,ny,us,unknown,900.0,2012,02,02,20,20,900.0
1052,29201.0,2012-02-03 00:45:00,hawthorne,ny,us,cigar,4.0,2012,02,03,0,0,4.0
1057,29367.0,2012-02-04 17:00:00,greenwich,ny,us,other,120.0,2012,02,04,17,17,120.0
1060,29512.0,2012-02-05 18:30:00,niverville,ny,us,light,60.0,2012,02,05,18,18,60.0
1061,29515.0,2012-02-05 20:35:00,sayre,ny,,light,1500.0,2012,02,05,20,20,1500.0
1062,29521.0,2012-02-05 22:00:00,patchogue,ny,us,light,120.0,2012,02,05,22,22,120.0
1066,29665.0,2012-02-06 06:40:00,hamburg,ny,us,sphere,15.0,2012,02,06,6,6,15.0
1067,29674.0,2012-02-06 19:00:00,tonawanda,ny,us,circle,900.0,2012,02,06,19,19,900.0
1079,29974.0,2012-02-08 18:30:00,tonawanda,ny,us,unknown,600.0,2012,02,08,18,18,600.0
1081,29978.0,2012-02-08 19:30:00,cuyler,ny,us,unknown,600.0,2012,02,08,19,19,600.0
1080,29977.0,2012-02-08 19:30:00,cuyler,ny,us,unknown,1200.0,2012,02,08,19,19,1200.0
911,25640.0,2012-02-10 21:00:00,saugerties/palenville,ny,,triangle,20.0,2012,02,10,21,21,20.0
928,26311.0,2012-02-13 06:30:00,black river,ny,us,,600.0,2012,02,13,6,6,600.0
929,26316.0,2012-02-13 21:00:00,new hartford,ny,us,changing,120.0,2012,02,13,21,21,120.0
944,26796.0,2012-02-15 18:59:00,hector,ny,us,light,45.0,2012,02,15,18,18,45.0
957,27133.0,2012-02-17 18:45:00,tonawanda (town of),ny,us,light,900.0,2012,02,17,18,18,900.0
958,27144.0,2012-02-17 23:00:00,newburgh,ny,us,triangle,300.0,2012,02,17,23,23,300.0
1023,28589.0,2012-02-25 10:58:00,staten island,ny,,cigar,180.0,2012,02,25,10,10,180.0
1030,28712.0,2012-02-26 02:00:00,youngstown,ny,us,oval,45.0,2012,02,26,2,2,45.0
1040,28875.0,2012-02-27 00:00:00,ontario,ny,us,flash,7200.0,2012,02,27,0,0,7200.0
1044,29033.0,2012-02-28 19:30:00,saratoga springs/malta,ny,,light,120.0,2012,02,28,19,19,120.0
1045,29039.0,2012-02-28 22:20:00,mechanicville,ny,us,egg,1.0,2012,02,28,22,22,1.0
1046,29040.0,2012-02-28 22:20:00,watertown,ny,us,light,3.0,2012,02,28,22,22,3.0
1117,30760.0,2012-03-01 18:45:00,garden city,ny,us,,10.0,2012,03,01,18,18,10.0
1252,34580.0,2012-03-03 23:30:00,albany,ny,us,triangle,60.0,2012,03,03,23,23,60.0
1264,34876.0,2012-03-05 20:05:00,middletown,ny,us,light,5.0,2012,03,05,20,20,5.0
1275,35243.0,2012-03-07 21:14:00,greenlawn,ny,us,disk,120.0,2012,03,07,21,21,120.0
1276,35247.0,2012-03-07 23:20:00,new york,ny,us,disk,1200.0,2012,03,07,23,23,1200.0
1281,35409.0,2012-03-08 20:00:00,sloatsburg,ny,us,light,600.0,2012,03,08,20,20,600.0
1097,30337.0,2012-03-10 20:00:00,west islip,ny,us,sphere,120.0,2012,03,10,20,20,120.0
1103,30525.0,2012-03-11 20:55:00,ogdensburg,ny,us,oval,20.0,2012,03,11,20,20,20.0
1123,30975.0,2012-03-12 21:00:00,monticello,ny,us,oval,120.0,2012,03,12,21,21,120.0
1124,30981.0,2012-03-12 22:04:00,syracuse,ny,us,other,300.0,2012,03,12,22,22,300.0
1131,31225.0,2012-03-13 00:00:00,saratoga springs,ny,us,changing,120.0,2012,03,13,0,0,120.0
1132,31245.0,2012-03-13 23:00:00,binghamton,ny,us,formation,8.0,2012,03,13,23,23,8.0
1136,31400.0,2012-03-14 02:35:00,catskill,ny,us,unknown,10800.0,2012,03,14,2,2,10800.0
1137,31409.0,2012-03-14 20:00:00,vestal,ny,us,fireball,120.0,2012,03,14,20,20,120.0
1138,31414.0,2012-03-14 21:30:00,rocky point,ny,us,sphere,10800.0,2012,03,14,21,21,10800.0
1139,31415.0,2012-03-14 22:00:00,buffalo,ny,us,light,900.0,2012,03,14,22,22,900.0
1140,31420.0,2012-03-14 23:15:00,niagara falls,ny,us,formation,10.0,2012,03,14,23,23,10.0
1141,31425.0,2012-03-14 23:50:00,monroe,ny,us,flash,5.0,2012,03,14,23,23,5.0
1150,31772.0,2012-03-15 22:00:00,syracuse,ny,us,light,180.0,2012,03,15,22,22,180.0
1154,31935.0,2012-03-16 04:00:00,staten island,ny,,light,5.0,2012,03,16,4,4,5.0
1155,31943.0,2012-03-16 20:30:00,ashville,ny,us,teardrop,4.0,2012,03,16,20,20,4.0
1171,32105.0,2012-03-17 15:00:00,east islip,ny,us,cigar,600.0,2012,03,17,15,15,600.0
1174,32255.0,2012-03-18 20:00:00,buffalo,ny,us,sphere,600.0,2012,03,18,20,20,600.0
1177,32429.0,2012-03-19 20:20:00,niskayuna,ny,us,disk,180.0,2012,03,19,20,20,180.0
1178,32430.0,2012-03-19 22:00:00,buffalo,ny,us,fireball,180.0,2012,03,19,22,22,180.0
1183,32590.0,2012-03-20 00:00:00,hopewell junction,ny,us,triangle,7200.0,2012,03,20,0,0,7200.0
1184,32592.0,2012-03-20 03:40:00,west seneca,ny,,triangle,60.0,2012,03,20,3,3,60.0
1185,32606.0,2012-03-20 22:00:00,hopewell junction,ny,us,triangle,3600.0,2012,03,20,22,22,3600.0
1188,32771.0,2012-03-21 04:30:00,plattsburgh,ny,us,other,30.0,2012,03,21,4,4,30.0
1189,32773.0,2012-03-21 06:00:00,whitesboro,ny,us,light,180.0,2012,03,21,6,6,180.0
1190,32779.0,2012-03-21 19:30:00,de kalb,ny,us,unknown,2.0,2012,03,21,19,19,2.0
1203,33215.0,2012-03-23 01:00:00,franklin square,ny,us,circle,15.0,2012,03,23,1,1,15.0
1211,33357.0,2012-03-24 07:00:00,wainscott,ny,us,light,4500.0,2012,03,24,7,7,4500.0
1212,33358.0,2012-03-24 07:00:00,wainscott,ny,us,light,4500.0,2012,03,24,7,7,4500.0
1213,33372.0,2012-03-24 21:15:00,farmington,ny,us,triangle,240.0,2012,03,24,21,21,240.0
1214,33376.0,2012-03-24 22:00:00,fresh meadows,ny,us,light,300.0,2012,03,24,22,22,300.0
1225,33785.0,2012-03-27 05:05:00,newburgh,ny,us,other,1200.0,2012,03,27,5,5,1200.0
1232,34084.0,2012-03-29 22:40:00,harrison/armonk/mt kisco/somers,ny,,formation,1080.0,2012,03,29,22,22,1080.0
1383,38369.0,2012-04-02 05:00:00,new york city (queens; bayside),ny,us,cigar,3600.0,2012,04,02,5,5,3600.0
1384,38374.0,2012-04-02 20:42:00,rockaway park,ny,us,cigar,100.0,2012,04,02,20,20,100.0
1446,40574.0,2012-04-06 16:41:00,carmel,ny,us,unknown,10.0,2012,04,06,16,16,10.0
1450,40762.0,2012-04-07 19:00:00,kingston,ny,us,formation,60.0,2012,04,07,19,19,60.0
1451,40764.0,2012-04-07 20:45:00,huntington station,ny,us,light,30.0,2012,04,07,20,20,30.0
1295,35763.0,2012-04-10 20:00:00,wappingers falls,ny,us,light,900.0,2012,04,10,20,20,900.0
1313,36370.0,2012-04-12 19:00:00,buffalo,ny,us,other,180.0,2012,04,12,19,19,180.0
1334,37076.0,2012-04-15 14:00:00,bohemia,ny,us,oval,180.0,2012,04,15,14,14,180.0
1335,37082.0,2012-04-15 23:30:00,bethpage,ny,us,circle,1200.0,2012,04,15,23,23,1200.0
1344,37301.0,2012-04-16 23:33:00,bethpage,ny,us,flash,1.0,2012,04,16,23,23,1.0
1355,37631.0,2012-04-18 10:30:00,niagara falls,ny,us,circle,90.0,2012,04,18,10,10,90.0
1356,37637.0,2012-04-18 20:30:00,saugerties,ny,us,unknown,60.0,2012,04,18,20,20,60.0
1373,38208.0,2012-04-21 17:45:00,bay shore,ny,us,fireball,60.0,2012,04,21,17,17,60.0
1400,38734.0,2012-04-23 21:46:00,new york city (manhattan),ny,us,,300.0,2012,04,23,21,21,300.0
1415,39092.0,2012-04-25 23:15:00,circleville,ny,us,triangle,600.0,2012,04,25,23,23,600.0
1419,39398.0,2012-04-27 21:00:00,new york city (brooklyn),ny,us,light,480.0,2012,04,27,21,21,480.0
1433,39779.0,2012-04-29 22:45:00,elmsford,ny,us,fireball,180.0,2012,04,29,22,22,180.0
1631,45561.0,2012-05-05 00:00:00,mexico,ny,us,sphere,60.0,2012,05,05,0,0,60.0
1643,45781.0,2012-05-05 00:00:00,plainview,ny,us,fireball,120.0,2012,05,05,0,0,120.0
1644,45793.0,2012-05-05 21:30:00,hamburg,ny,us,light,30.0,2012,05,05,21,21,30.0
1645,45802.0,2012-05-05 23:00:00,cheektowaga,ny,us,circle,60.0,2012,05,05,23,23,60.0
1655,45974.0,2012-05-06 22:00:00,rock stream,ny,us,sphere,60.0,2012,05,06,22,22,60.0
1472,41453.0,2012-05-11 17:00:00,chazy,ny,us,egg,30.0,2012,05,11,17,17,30.0
1499,41967.0,2012-05-12 21:00:00,yorktown heights,ny,us,circle,900.0,2012,05,12,21,21,900.0
1504,42132.0,2012-05-13 21:00:00,mechanicville,ny,us,circle,3600.0,2012,05,13,21,21,3600.0
1539,42938.0,2012-05-17 23:23:00,mastic beach,ny,us,sphere,180.0,2012,05,17,23,23,180.0
1546,43260.0,2012-05-19 22:00:00,sandy creek,ny,us,sphere,1200.0,2012,05,19,22,22,1200.0
1547,43262.0,2012-05-19 22:15:00,ovid,ny,us,circle,300.0,2012,05,19,22,22,300.0
1563,43926.0,2012-05-22 21:30:00,fulton,ny,us,circle,600.0,2012,05,22,21,21,600.0
1564,43931.0,2012-05-22 23:30:00,saratoga springs,ny,us,changing,1800.0,2012,05,22,23,23,1800.0
1583,44485.0,2012-05-26 21:00:00,cambridge,ny,us,circle,60.0,2012,05,26,21,21,60.0
1584,44490.0,2012-05-26 21:38:00,macedon,ny,us,sphere,60.0,2012,05,26,21,21,60.0
1590,44661.0,2012-05-27 22:00:00,wingdale,ny,us,light,900.0,2012,05,27,22,22,900.0
1602,44827.0,2012-05-28 22:35:00,caledonia,ny,us,circle,1500.0,2012,05,28,22,22,1500.0
